"1997";"83030";"Hemoglobina  F(fetal), análisis químico";"6.19";"6.19"
"1998";"83036";"Dosaje de hemoglobina glicosilada";"43.73";"43.73"
"1999";"83070";"Hemosiderina cualitativa";"8.74";"8.74"
"2000";"83090";"Homocisteína";"6.19";"6.19"
"2001";"83491";"Hidroxicorticosteroides, 17- (17-OHCS)";"6.75";"6.75"
"2002";"83497";"Acido hidroxiindolacético, 5-(HIAA)";"7.03";"7.03"
"2003";"83498";"Hidroxiprogesterona, 17-D";"10.49";"10.49"
"2004";"83505";"Hidroxiprolina total";"7.43";"7.43"
"2005";"83520";"Otro inmunoensayo (Dosaje de enolasa específica)";"6.19";"6.19"
"2006";"83521";"Inmunohistoquímica por marcador";"30.67";"30.7"
"2007";"83525";"Insulina";"10.98";"10.98"
"2008";"83540";"Hierro sérico";"13.13";"13.13"
"2009";"83550";"Capacidad de ligar el hierro";"20.51";"20.51"
"2010";"83586";"Cetosteroides, 17- (17-KS) totales";"11.14";"11.14"
"2011";"83605";"Lactato (Ácido Láctico)";"6.19";"6.19"
"2012";"83615";"Lactato Deshidrogenasa (LDH)";"3.96";"3.96"
"2013";"83625";"Lactato deshidrogenasa (LD), (LDH) isoenzimas, separación y determinación cuantitativa";"5.4";"5.4"
"2014";"83634";"Lactosa en orina cuantitativa";"9.33";"9.33"
"2015";"83661";"Fosfatidilglicerol ó ratio lecitina/esfingomielina";"6.19";"6.19"
"2016";"83662";"Test de Clements lecitina-esfingomielina,";"6.19";"6.19"
"2017";"83690";"Lipasa";"5.99";"5.99"
"2018";"83715";"Lipoproteínas en sangre separación y determinación cuantitativa por electroforesis";"9.91";"9.91"
"2019";"83718";"HDL colesterol";"7.28";"7.28"
"2020";"83719";"VLDL Colesterol";"6.43";"6.43"
"2021";"83721";"LDL colesterol";"12.18";"12.18"
"2022";"83735";"Magnesio";"6.19";"6.19"
"2023";"83874";"Mioglobina";"14.9";"14.9"
"2024";"83898";"Reacción en cadena de la polimerasa (PCR)";"23.77";"24.09"
"2025";"83925";"Opiáceos (p. ej., morfina, meperidina)";"8.91";"8.91"
"2026";"83930";"Osmolalidad sangre";"2.21";"2.21"
"2027";"83935";"Osmolalidad orina";"2.46";"2.46"
"2028";"83970";"Paratohormona (PTH)";"13.6";"13.6"
"2029";"83986";"pH en líquido corporal, excepto sangre (Ph vaginal, test de nitrazina)";"6.19";"6.19"
"2030";"84030";"Fenilalanina (PKU), en sangre";"6.19";"6.19"
"2031";"84060";"Fosfatasa ácida total";"6.19";"6.19"
"2032";"84066";"Fosfatasa ácida prostática";"7.68";"7.68"
"2033";"84075";"Fosfatasa alcalina";"4.11";"4.11"
"2034";"84080";"Fosfatasa alcalina isoenzimas";"6.19";"6.19"
"2035";"84081";"Fosfolípidos";"6.19";"6.19"
"2036";"84100";"Fósforo en sangre";"8.69";"8.69"
"2037";"84105";"Fósforo inorgánico (fosfato) en orina";"2.91";"2.91"
"2038";"84106";"Porfobilinógeno en orina cualitativo";"4.9";"4.9"
"2039";"84119";"Porfirinas en orina cualitativas";"6.19";"6.19"
"2040";"84126";"Porfirinas fecales cuantitativas";"6.8";"6.8"
"2041";"84132";"Potasio sérico";"6.03";"6.03"
"2042";"84133";"Potasio en orina";"4.62";"4.62"
"2043";"84135";"Pregnandiol";"21.19";"21.19"
"2044";"84144";"Progesterona";"21.19";"21.19"
"2045";"84145";"Procalcitonina";"6.19";"6.19"
"2046";"84146";"Prolactina";"21.19";"21.19"
"2047";"84152";"Antígeno Prostático Específico (PSA)";"13.55";"13.55"
"2048";"84154";"Antígeno Prostático Específico (PSA) libre";"13.55";"13.55"
"2049";"84155";"Proteínas totales";"3.58";"3.58"
"2050";"84156";"Proteinuria de 24 horas";"8.23";"8.23"
"2051";"84157";"Proteínas en otros fluidos corporales";"6.19";"6.19"
"2052";"84165";"Proteínas fraccionamiento y determinación cuantitativa por electroforesis";"9.5";"9.5"
"2053";"84207";"Dosaje de piridoxina (Vitamina B6)";"6.19";"6.19"
"2054";"84220";"Piruvato quinasa (PK)";"7.75";"7.75"
"2055";"84244";"Renina";"12.72";"12.72"
"2056";"84295";"Sodio sérico";"4.89";"4.89"
"2057";"84300";"Sodio orina";"5.23";"5.23"
"2058";"84305";"Somatomedina";"19.38";"19.38"
"2059";"84376";"Sustancias reductoras";"6.8";"6.8"
"2060";"84402";"Testosterona";"20.28";"20.28"
"2061";"84403";"Testosterona total";"20.28";"20.28"
"2062";"84408";"Tetrahydrocannabinol THC (marijuana)";"9.78";"9.78"
"2063";"84432";"Tiroglobulina";"22.22";"22.22"
"2064";"84436";"Tiroxina total";"12.48";"12.48"
"2065";"84439";"Tiroxina libre";"11.18";"11.18"
"2066";"84442";"Globulina, transportadora de tiroxina (TBG)";"6.19";"6.19"
"2067";"84443";"Dosaje de hormona tiroestimulante (TSH)";"20.32";"20.32"
"2068";"84450";"TGO transaminasa glutámico oxalacética";"4.49";"4.49"
"2069";"84460";"TGP transaminasa glutámico pirúvica";"4.49";"4.49"
"2070";"84466";"Saturación de transferrina";"12.52";"12.52"
"2071";"84478";"Triglicéridos";"6.19";"6.19"
"2072";"84480";"Triyodotironina (T3)";"15.28";"15.28"
"2073";"84481";"Triyodotironina T3 libre";"18.28";"18.28"
"2074";"84510";"Tirosina (T4)";"12.48";"12.48"
"2075";"84512";"Troponina";"6.19";"6.19"
"2076";"84520";"Urea";"4.03";"4.03"
"2077";"84540";"Nitrógeno uréico, en orina";"6.36";"6.36"
"2078";"84550";"Acido úrico";"3.38";"3.38"
"2079";"84560";"Acido úrico otra fuente";"3.29";"3.29"
"2080";"84577";"Urobilinógeno en heces, cuantitativo";"6.19";"6.19"
"2081";"84578";"Urobilinógeno en orina cualitativo";"6.19";"6.19"
"2082";"84585";"Vanililmandélico, ácido (VMA), en orina";"12.89";"12.89"
"2083";"84620";"Xilosa, prueba de absorción, en sangre y/o en orina";"12.1";"12.1"
"2084";"84702";"Gonadotropina coriónica (HCG) cuantitativa";"30.42";"30.42"
"2085";"84703";"Gonadotrofina coriónica cualitativa";"30.42";"30.42"
"2086";"84704";"Dosaje de subunidad beta";"30.13";"30.13"
"2087";"84830";"Ovulación, pruebas de, por métodos de comparación visual de color, para la hormona luteinizante humana";"6.8";"6.8"
"2088";"84999";"Citoquímico de fluidos (excepto sangre, orina, heces)";"6.8";"6.8"
"2089";"85002";"Tiempo de coagulación y sangría";"2.23";"2.23"
"2090";"85007";"Hemograma";"7.08";"7.08"
"2091";"85014";"Hematocrito";"2.16";"2.16"
"2092";"85018";"Dosaje de hemoglobina";"6.24";"6.24"
"2093";"85027";"Hemograma completo";"7.08";"7.08"
"2094";"85032";"Recuento manual de constantes corpusculares por separado";"2.53";"2.53"
"2095";"85042";"Test de ADDIS";"5.71";"5.71"
"2096";"85045";"Recuento de reticulocitos";"5.71";"5.71"
"2097";"85048";"Recuento automatizado de leucocitos";"5.71";"5.71"
"2098";"85049";"Eosinófilo, recuento de";"5.71";"5.71"
"2099";"85060";"Extendido de sangre periférica";"2.43";"2.47"
"2100";"85097";"Interpretación del extendido de médula ósea solamente";"1.91";"1.92"
"2101";"85170";"Retracción de coágulo";"6.27";"6.27"
"2102";"85244";"Medición del antígeno asociado al factor VIII";"5.71";"5.71"
"2103";"85301";"Antitrombina";"5.71";"5.71"
"2104";"85302";"Proteína C";"5.71";"5.71"
"2105";"85303";"Inhibidores de la coagulación o anticoagulantes proteína C, actividad";"6.27";"6.27"
"2106";"85305";"Proteína S";"5.71";"5.71"
"2107";"85362";"Medición de Producto de degradación de fibrinógeno (PDF) por aglutinación en placa";"6.29";"6.29"
"2108";"85378";"Dímero D";"5.71";"5.71"
"2109";"85384";"Fibrinógeno";"5.71";"5.71"
"2110";"85460";"Test de Kleihauer-Betke";"5.71";"5.71"
"2111";"85540";"Medición de fosfatasa alcalina leucocitaria";"7.16";"7.16"
"2112";"85549";"Prueba de muramidasa";"8.83";"8.83"
"2113";"85555";"Medición de fragilidad osmótica de eritrocitos sin incubación";"5.71";"5.71"
"2114";"85590";"Recuento de plaquetas";"2.47";"2.47"
"2115";"85610";"Tiempo de protrombina";"6.58";"6.58"
"2116";"85651";"Velocidad de Sedimentación Globular";"2.65";"2.65"
"2117";"85670";"Tiempo de trombina plasmática";"6.23";"6.23"
"2118";"85705";"ANTICOAGULANTE LÚPICO";"4.87";"4.87"
"2119";"85730";"Tiempo parcial de tromboplastina";"6.48";"6.48"
"2120";"85999";"Células LE";"15.19";"15.19"
"2121";"86000";"Aglutinaciones";"5.99";"5.99"
"2122";"86006";"Brucella estudio serológico completo";"9.18";"9.18"
"2123";"86007";"Brucella estudio con rosa de bengala";"5.25";"5.25"
"2124";"86008";"Brucella: aglutinaciones bloqueadores";"5.38";"5.38"
"2125";"86010";"Brucella:fenómeno de zona";"5.25";"5.25"
"2126";"86038";"Anticuerpos antinucleares (ANA)";"15.6";"15.6"
"2127";"86060";"Antiestreptolisina O ASO";"14.76";"14.76"
"2128";"86140";"Proteína C reactiva";"8.38";"8.38"
"2129";"86141";"Proteína C-reactiva de alta sensibilidad";"17.64";"17.64"
"2130";"86147";"Anticuerpo anticardiolipina";"16.85";"16.85"
"2131";"86148";"Anticuerpos antifosfolípidos";"15.6";"15.6"
"2132";"86156";"Crioaglutinina evaluación";"6.29";"6.29"
"2133";"86160";"Complemento: C3, C4";"16.1";"16.1"
"2134";"86162";"Complemento total hemolítico (CH 50)";"15.19";"15.19"
"2135";"86200";"Anticuerpo péptido citrulinado cíclico (CCP)";"15.6";"15.6"
"2136";"86225";"Determinación de anticuerpos anti DNA nativo o de doble cadena";"19.81";"19.81"
"2137";"86226";"Determinación de anticuerpos anti DNA de cadena simple";"15.19";"15.19"
"2138";"86235";"Determinación de anticuerpos contra antígeno nuclear extraíble";"18.73";"18.73"
"2139";"86256";"ANCA";"15.6";"15.6"
"2140";"86316";"Inmunoensayo cuantitativo para otros antígenos";"26.09";"26.09"
"2141";"86318";"Inmunoensayo para anticuerpos de agentes infecciosos";"15.6";"15.6"
"2142";"86319";"Inmunofijación";"43.44";"43.44"
"2143";"86320";"Inmunoelectroforesis de suero";"15.83";"15.83"
"2144";"86325";"Inmunoelectroforesis y concentración de otros líquidos (orina, LCR)";"15.83";"15.83"
"2145";"86332";"Análisis de complejos inmunes";"15.19";"15.19"
"2146";"86337";"Determinación de anticuerpos contra la insulina";"15.19";"15.19"
"2147";"86359";"Linfocitos T, recuento total";"15.8";"15.85"
"2148";"86360";"Linfocitos T, recuento absoluto de CD4 y CD8";"19.5";"19.51"
"2149";"86361";"Linfocitos T, recuento absoluto de CD4";"15.8";"15.85"
"2150";"86430";"Factor reumatoideo cualitativo";"5.65";"5.65"
"2151";"86486";"Prueba cutánea para antígeno específico";"16.21";"16.29"
"2152";"86580";"Prueba intradérmica  para TBC (PPD)";"4.07";"4.17"
"2153";"86588";"Estreptococo beta hemolítico (prueba rápida)";"5.38";"5.38"
"2154";"86592";"Prueba de sífilis cualitativa (VDRL, RPR)";"4.34";"4.34"
"2155";"86603";"Detección de ancituerpos para Adenovirus";"15.6";"15.6"
"2156";"86606";"Detección de anticuerpos para Aspergilus";"15.6";"15.6"
"2157";"86611";"Detección de anticuerpos a Bartonella";"15.6";"15.6"
"2158";"86622";"Determinación de anticuerpos para Brucella";"15.19";"15.19"
"2159";"86628";"Detección de anticuerpos para Candida";"15.6";"15.6"
"2160";"86631";"Serología para Chlamydia";"22.85";"22.85"
"2161";"86644";"Anticuerpos para Citomegalovirus";"22.2";"22.2"
"2162";"86645";"Anticuerpos para Citomegalovirus IgM";"22.45";"22.45"
"2163";"86658";"Detección de anticuerpos para Echovirus";"15.6";"15.6"
"2164";"86664";"Detección de anticuerpos para antígeno nuclear del virus Epstein Barr";"16.67";"16.67"
"2165";"86665";"Detección de anticuerpos para antígeno de cápside del virus Epstein Barr";"16.67";"16.67"
"2166";"86677";"ELISA Helicobacter Pylori";"15.6";"15.6"
"2167";"86687";"Detección de anticuerpos para HTLV-I";"15.6";"15.6"
"2168";"86689";"Identificación de anticuerpo anti VIH 1-2 prueba confirmatoria (Western blot)";"44.42";"44.42"
"2169";"86695";"Anticuerpos para Herpes simple, tipo 1";"15.99";"15.99"
"2170";"86698";"Detección de anticuerpos para Histoplasma";"15.19";"15.19"
"2171";"86701";"Detección de anticuerpos para HIV-1 / HIV -2";"12.81";"12.81"
"2172";"86702";"Detección semicuantitativa de anticuerpos para HIV-2";"12.81";"12.81"
"2173";"86703";"ELISA o prueba rápida para HIV-1 y HIV-2";"9.48";"9.48"
"2174";"86704";"Detección de anticuerpos totales para núcleo de virus de Hepatitis B (Total Anti-Hbcore)";"14.79";"14.79"
"2175";"86705";"Detección de anticuerpos anti-core IgM para núcleo de virus de Hepatitis B";"18.13";"18.13"
"2176";"86706";"Detección de anticuerpos para antigeno de superficie Hepatitis B (HBs-Ag)";"17.8";"17.8"
"2177";"86707";"Detección de anticuerpos e de Hepatitis B (HBeAb)";"15.6";"15.6"
"2178";"86708";"Determinación de anticuerpos para Hepatitis A";"18.13";"18.13"
"2179";"86709";"Detección de anticuerpos IgM para virus de Hepatitis A";"16.24";"16.24"
"2180";"86710";"Detección de anticuerpos para virus Influenza";"15.6";"15.6"
"2181";"86738";"Determinación de anticuerpos para Mycoplasma";"15.6";"15.6"
"2182";"86747";"Anticuerpos para Parvovirus";"15.6";"15.6"
"2183";"86762";"Determinación de anticuerpos para Rubéola";"15.7";"15.7"
"2184";"86765";"Anticuerpos para Rubéola (sarampión)";"15.6";"15.6"
"2185";"86768";"Detección para anticuerpos contra Salmonella";"13.55";"13.55"
"2186";"86777";"Anticuerpos para Toxoplasma";"17.85";"17.85"
"2187";"86778";"Anticuerpos para Toxoplasma IgM";"17.85";"17.85"
"2188";"86780";"Prueba específica de Treponema pallidum (Ej FTA)";"15.6";"15.6"
"2189";"86781";"Prueba de confirmación de anticuerpos para Treponema Pallidum";"17.27";"17.27"
"2190";"86787";"Determinación de anticuerpos para virus varicela zoster";"15.6";"15.6"
"2191";"86790";"Prueba de anticuerpo para virus no especificado (Ej. ELISA Fiebre Amarilla, TORCH)";"15.6";"15.6"
"2192";"86793";"Determinación de anticuerpos para Yersinia";"15.6";"15.6"
"2193";"86800";"Anticuerpos antitiroideos";"15.6";"15.6"
"2194";"86803";"Determinación de anticuerpos para Hepatitis C";"19.41";"19.41"
"2195";"86805";"Análisis de linfocitotoxicidad, prueba cruzada visual con titulación - Crossmatch";"0";"48.38"
"2196";"86807";"Tamizaje en suero de anticuerpos citotoxicos (PRA) método estandar";"0";"688.51"
"2197";"86812";"HLA B27";"15.6";"15.6"
"2198";"86832";"Anticuerpo a antígenos de leucocitos humanos (HLA), ensayos de fase sólida (p. ej. Microesferas o lechos, ELISA, citometría de flujo) panel cualitativo de alta definición para la identificación de especificidades de anticuerpos (p. ej. Metodología de antígeno individual por lecho), HLA clase I";"0";"699.14"
"2199";"86833";"Anticuerpo a antígenos de leucocitos humanos (HLA), ensayos de fase sólida (p. ej. Microesferas o lechos, ELISA, citometría de flujo) panel cualitativo de alta definición para la identificación de especificidades de anticuerpos (p. ej. Metodología de antígeno individual por lecho), HLA clase II";"0";"528.74"
"2200";"86880";"Test de Coombs directo, cada antisuero";"5.71";"5.71"
"2201";"86885";"Test de Coombs indirecto, cada glóbulo rojo reactivo";"5.71";"5.71"
"2202";"86886";"Test de Coombs indirecto, cada título de anticuerpos";"5.71";"5.71"
"2203";"86890";"Obtención, procesado y almacenamiento de sangre o componente autólogo";"15.73";"15.73"
"2204";"86900";"GRUPO SANGUÍNEO";"4.01";"4.01"
"2205";"86901";"Factor Rh";"2.66";"2.66"
"2206";"86906";"TIPIFICACIÓN COMPLETA FENOTIPO RH";"7.66";"7.66"
"2207";"86917";"CELULAS PROGENITORAS";"13.2";"13.2"
"2208";"86920";"Pruebas Cruzadas";"15.19";"15.19"
"2209";"86922";"Prueba de compatibilidad para cada unidad técnica de antiglobulina";"16.64";"16.64"
"2210";"86924";"BANCO DE SANGRE: LEUCOFERESIS";"13.2";"13.2"
"2211";"87015";"Detección de agentes infecciosos por concentración";"17.05";"17.08"
"2212";"87040";"Hemocultivo";"13.82";"13.83"
"2213";"87045";"Coprocultivo";"13.02";"13.02"
"2214";"87046";"Mielocultivo";"11.33";"11.36"
"2215";"87070";"Cultivo bacteriano (no sangre, orina ni heces)";"13.88";"13.88"
"2216";"87086";"Urocultivo con recuento de colonias";"11.33";"11.36"
"2217";"87087";"Urocultivo y antibiograma";"11.87";"11.87"
"2218";"87101";"Cultivo para hongos a partir de piel, cabello o uñas";"5.61";"5.63"
"2219";"87102";"Cultivo de hongos";"5.61";"5.63"
"2220";"87115";"Baciloscopía: BK";"3.56";"3.56"
"2221";"87116";"Cultivo para micobacteria";"11.33";"11.36"
"2222";"87161";"Cutivo para anaeróbicos";"11.33";"11.36"
"2223";"87172";"Test de Graham";"1.89";"1.89"
"2224";"87177";"Examen de parásitos y huevos por frotis directo (3 muestras)";"2.39";"2.39"
"2225";"87179";"Examen coprológico funcional";"2.23";"2.23"
"2226";"87180";"Parasitológico - sedimentación en copa";"2.66";"2.66"
"2227";"87184";"Prueba de sensibilidad";"8.64";"8.64"
"2228";"87190";"Prueba se susceptibilidad de M. tuberculosis";"11.01";"11.01"
"2229";"87205";"Gram o Giemsa de fuente primaria";"2.06";"2.06"
"2230";"87206";"Tinción fluorescente o acido resistente (p. ej. BK)";"8.96";"8.99"
"2231";"87207";"Frotis con tinción especial para cuerpos de inclusión o parásitos (gota gruesa)";"2.35";"2.35"
"2232";"87209";"Tinción especial compleja para huevos y parásitos";"8.96";"8.99"
"2233";"87210";"Extendido de fuente primaria (examen en fresco)";"8.64";"8.64"
"2234";"87220";"Examen de piel, cabello o uñas para examinar huevos o larvas de ectoparásitos (KOH)";"2.1";"2.1"
"2235";"87230";"Cultivo de tejidos para análisis de toxinas (Ensayo de toxinas o antitoxinas mediante cultivo de tejidos)";"11.33";"11.36"
"2236";"87250";"Aislamiento viral por inoculación en huevos o animales pequeños, incluye observación y disección";"12.52";"12.54"
"2237";"87254";"Aislamiento con técnica de Shell Vial";"10.15";"10.17"
"2238";"87272";"Detección de antígeno de Cryptosporidium por inmunofluorescencia";"16.94";"16.97"
"2239";"87274";"Detección de antígeno de Herpes simple tipo 1 por inmunofluorescencia";"16.94";"16.97"
"2240";"87276";"Detección de antígeno de virus Influenza A por inmunofluorescencia";"15.64";"15.64"
"2241";"87280";"Inmunofluorescencia VSR";"16.01";"16.04"
"2242";"87285";"Detección de antígeno de Treponema Pallidum por inmunofluorescencia";"17.05";"17.08"
"2243";"87299";"Detección de agente infeccioso por inmunofluorescencia directa";"15.6";"15.6"
"2244";"87300";"Detección de antígeno por técnica de inmunofluorescencia, polivalente para múltiples organismos, cada antisuero polivalente - IFI Viral";"0";"199.58"
"2245";"87320";"Detección de Chlamydia trachomatis";"24.3";"24.33"
"2246";"87340";"Detección de antígeno de superficie de virus de Hepatitis B (HBsAg) por ELISA";"15.28";"15.28"
"2247";"87350";"Determinación de HbeAg Antígeno epsilon";"15.36";"15.36"
"2248";"87351";"Hepatitis B: Ag Epsilon";"16.01";"16.04"
"2249";"87445";"Chagas ELISA";"15.6";"15.6"
"2250";"87449";"Detección de agente infeccioso por ELISA";"15.6";"15.6"
"2251";"87536";"Cuantificación de ADN o ARN HIV (Carga viral)";"16.63";"16.71"
"2252";"87797";"Detección de agente infeccioso por medio de ácidos nucleicos";"16.63";"16.71"
"2253";"87799";"Cuantificación de ADN o ARN, por cada organismo";"25.92";"26.24"
"2254";"87910";"Análisis de genotipo de agente infeccioso a partir de ácido nucleico (DNA o RNA) citomegalovirus";"0";"700.93"
"2255";"88141";"Citopatología cervical o vaginal y tamizaje manual (Papanicolaou)";"5.84";"5.92"
"2256";"88172";"CITOLOGÍA DE ASPIRACIÓN CON AGUJA FINA";"8.77";"8.77"
"2257";"88200";"CITOMETRIA CELULAS PROGENITORAS";"88.24";"88.24"
"2258";"88201";"CITOMETRlA LINFOCITOS CD4, CD8";"132.58";"132.58"
"2259";"88202";"CITOMETRIA MIELOMA";"152.25";"152.25"
"2260";"88204";"CITOMETRIA-LEUCEMIA";"395.04";"395.04"
"2261";"88205";"CITOMETRIA-LINFOCITOS T,B,NK";"274.17";"274.17"
"2262";"88206";"CITOMETRIA-LINFOMA";"489.29";"489.29"
"2263";"88207";"CITOMETRIA-PROCESO PARCIAL/FRUSTO";"24.37";"24.37"
"2264";"88208";"CITOQUIMlCA LEUCEMIA AGUDA";"395.04";"395.04"
"2265";"88209";"CITOQUIMÍCA LINFOMA-IIC";"489.29";"489.29"
"2266";"88210";"ESTUDIO CITOGENETICO";"221.02";"221.02"
"2267";"88292";"CARIOTIPO+BANDA GTG MEDULA OSEA";"204.77";"204.77"
"2268";"88293";"CARIOTIPO+BANDA GTG SANGRE PERIFERICA";"221.02";"221.02"
"2269";"88294";"CARIOTIPO+BANDA GTG TUMORES SOLIDOS";"129.22";"129.22"
"2270";"88300";"ESTUDIO MACROSCÓPICO DE PIEZA OPERATORIA";"9.78";"9.78"
"2271";"88302";"ESTUDIO HISTOPATOLÓGICO DE PIEZA OPERATORIA CON MICROSCOPIA ELECTRÓNICA";"28.8";"28.8"
"2272";"88318";"ESTUDIO HISTOPATOLÓGICO DE PIEZA OPERATORIA CON TÉCNICAS DE INMUNOHISTOQUÍMICA O INMUNOFLUORESCENCIA";"23.76";"23.76"
"2273";"88380";"PATOLOGIA: PIEZA OPERATORIA GRANDE";"88.29";"88.29"
"2274";"88381";"PATOLOGIA: PIEZA OPERATORIA MEDIANA";"59.19";"59.19"
"2275";"88382";"PATOLOGIA: PIEZA OPERATORIA PEQUEÑA";"29.61";"29.61"
"2276";"89050";"Recuento celular en líquidos corporales varios (excepto sangre)";"2.72";"2.75"
"2277";"89051";"Recuento celular en líquidos corporales, con recuento diferencial (Ej  secreción cervical)";"12.52";"12.54"
"2278";"89055";"Examen de leucocitos en heces";"5.85";"5.88"
"2279";"89060";"Test de Fern (hoja de helecho)";"12.52";"12.54"
"2280";"89240";"Test de Laneta";"12.52";"12.54"
"2281";"89320";"Semen - Espermatograma";"7.48";"7.51"
"2282";"90375";"Inmunoglobulina humana para rabia";"3.06";"3.06"
"2283";"90384";"Inmunoglobulina humana Anti Rh";"3.06";"3.06"
"2284";"90471";"Administración de inmunización (incluye inyecciones percutáneas, intradérmicas, subcutáneas, intramusculares y a chorro) una vacuna (aislada o en combinación de vacuna/toxoide)";"2.32";"2.32"
"2285";"90474";"Administración de inmunización por vía intranasal u oral una vacuna (aislada o en combinación de vacuna/toxoide)";"2.38";"2.38"
"2286";"90585";"Vacuna viva del bacilo de Calmette-Guerin (BCG) para la tuberculosis, uso percutáneo";"2.38";"2.38"
"2287";"90649";"Vacuna para Virus Papiloma (HPV)";"2.38";"2.38"
"2288";"90657";"Vacuna de influenza, para uso IM";"2.38";"2.38"
"2289";"90669";"Vacuna para neumococo, heptavalente";"2.38";"2.38"
"2290";"90675";"Vacuna antirrábica, uso IM (CRL)";"2.38";"2.38"
"2291";"90676";"Vacuna antirrábica, uso intradérmico";"2.38";"2.38"
"2292";"90681";"Vacuna para rotavirus, atenuada dos dosis";"2.38";"2.38"
"2293";"90701";"Vacuna DPT, uso IM";"2.38";"2.38"
"2294";"90702";"Toxoides absorbidos del tétanos y de la difteria, (DT)";"2.38";"2.38"
"2295";"90707";"Vacuna SPR, uso subcutáneo";"2.38";"2.38"
"2296";"90708";"Vacuna SR, uso subcutáneo";"2.38";"2.38"
"2297";"90711";"Administración de vacuna contra sarampión";"2.38";"2.38"
"2298";"90712";"Vacuna antipolio, uso oral";"2.38";"2.38"
"2299";"90713";"Vacuna antipolio, IPV, uso IM";"2.38";"2.38"
"2300";"90717";"Vacuna contra la fiebre amarilla, uso IM";"2.38";"2.38"
"2301";"90723";"Vacuna Pentavalente (DPT+ Hib + HvB)";"2.38";"2.38"
"2302";"90744";"Vacuna para hepatitis B";"2.38";"2.38"
"2303";"90780";"Infusión intravenosa para diagnóstico o terapia, administrada por el médico o bajo su supervisión directa";"8.52";"8.52"
"2304";"90782";"Inyección profiláctica, diagnóstica o  terapéutica subcutánea o intramuscular";"2.32";"2.32"
"2305";"90783";"Inyección profiláctica, diagnóstica o terapéutica intraarterial";"3.24";"3.24"
"2306";"90784";"Inyección profiláctica, diagnóstica o terapéutica, intravenosa";"2.56";"2.56"
"2307";"90801";"Entrevista Psiquiatrica de diagnóstico";"14.37";"14.37"
"2308";"90805";"Psicoterapia individual, de soporte, psicodinámica o psicoeducativa o de afronte cognitivo conductual de 20-30 minutos de duración, cara a cara. Incluye evaluación y manejo médico de paciente";"10.83";"10.83"
"2309";"90806";"Psicoterapia individual";"10.81";"10.81"
"2310";"90846";"Sesión de psicoterapia de familia (sin el paciente presente) realizado por médico";"8.22";"8.22"
"2311";"90849";"Psicoterapia de grupo multifamiliar (10 familias)";"11.4";"11.4"
"2312";"90853";"Psicoterapia de grupo (diferente grupo multifamiliar) (10 pacientes) - Médico";"11.39";"11.39"
"2313";"90857";"Psicoterapia interactiva de grupo";"8.34";"8.34"
"2314";"90860";"Psicoterapia cognitivo conductual";"13.01";"13.01"
"2315";"90861";"Terapia de relajación";"8.39";"8.39"
"2316";"90863";"Psicoterapia grupal psicodinámica";"8.34";"8.34"
"2317";"90870";"Terapia electroconvulsiva (incluye el seguimiento necesario)";"22.52";"22.52"
"2318";"90874";"Tratamiento electroplexia";"9.27";"9.3"
"2319";"90885";"Evaluación psiquiátrica de la historia clínica, otros reportes psiquiátricos, psicométricos, pruebas proyectivas y otros datos acumulados con propósitos de diagnóstico médico";"4.41";"4.43"
"2320";"90935";"Primera sesión de hemodiálisis";"288.7";"288.7"
"2321";"90937";"Hemodiálisis (2da. sesión)";"285.77";"285.77"
"2322";"90945";"Hemofiltración";"149.6";"151.66"
"2323";"90950";"Hemodiafiltración";"148.03";"149.93"
"2324";"90951";"Diálisis peritoneal intermitente";"136.16";"136.17"
"2325";"90952";"Diálisis peritoneal crónica ambulatoria";"135.79";"136.2"
"2326";"91000";"Intubación esofágica y obtención de material";"12.55";"12.57"
"2327";"91001";"Colocación de Sonda Nasogástrica";"12.36";"12.36"
"2328";"91002";"Colocación Sonda Duodenal";"15.6";"15.72"
"2329";"91010";"Estudio de motilidad esofágica (manometría del esófago y/o de la unión gastroesofágica)";"15.6";"15.72"
"2330";"91030";"Test de perfusión ácida (prueba de Bernstein) para esofagitis";"15.6";"15.72"
"2331";"91033";"Monitoreo de pH esofágico";"17.19";"17.38"
"2332";"91052";"Test de secreción gástrica con inyección de estimulante (histamina, insulina, calcio y secretina)";"17.19";"17.38"
"2333";"91105";"Intubación gástrica, lavado o aspiración terapéutica";"12.49";"12.51"
"2334";"91122";"Manometría anorectal";"8.03";"8.05"
"2335";"91135";"Tratamiento de várices gástricas con cianoacrilato, con fibroscopio c/s videocámara";"412.42";"412.48"
"2336";"91142";"Polipectomía alta con videoendoscopio";"207.73";"207.79"
"2337";"91144";"Extracción de cuerpo extraño de esófago con videoendoscopio";"45.11";"45.17"
"2338";"91146";"Mucosectomía gástrica con videoendoscopio";"204.2";"204.26"
"2339";"91148";"Ligadura de várices esofágicas con videoendoscopio";"204.13";"204.19"
"2340";"91150";"Escleroterapia de várices esofágicas con videoendoscopía";"393.18";"393.34"
"2341";"91154";"Hemostasia endoscópica alta con inyectoterapia c/s video";"121.12";"121.18"
"2342";"91158";"Hemostasia endoscópica alta con probeta caliente";"74.83";"74.89"
"2343";"91160";"Dilatación esofágica con videoendoscopio";"207.77";"207.82"
"2344";"91162";"Gastrostomía percutánea endoscópica con videoendoscopio";"209.03";"209.09"
